status,cert_num,url,company_num,name,address,location,valid_from,valid_to,scope,body,notes
expired,BVC/KZR/010/22,http://certyfikaty.kzr.inig.eu/public/certs/2824.pdf,1340/7999/DD/22,GEMINOR PL Sp. z o. o.,"Polska, 81-838 Sopot, Aleja Niepodległości 761 lok. 1.1",j.w.,2022-02-01,2023-01-31,First gathering point of other wastes / residues without storage;Trading without storage,Bureau Veritas Polska Sp. z o. o.,
expired,DEKRA-710222016,http://certyfikaty.kzr.inig.eu/public/certs/2826.pdf,1310/7999/DD/21,Energetyka Cieplna Sp. z o.o.,"Polska, 96-100 Skierniewice, Przemysłowa 2","jedna lokalizacja, adres j.w.",2022-02-01,2023-01-31,Heat and/or electricity producer,DEKRA Certification Sp. z o. o.,
expired,DEKRA-710222015,http://certyfikaty.kzr.inig.eu/public/certs/2830.pdf,1304/7999/DD/21,Optima Recykling PL Sp. z o.o. Sp.k,"Polska, 26-500 Szydłowiec, Wschodnia 37","1. Polska, 26-500 Szydłowiec, Wschodnia 37; 2. Polska, 26-502 Jastrząb, Gąsawy Rzadowe 116; 3. Polska, 88-110 Marcinkowo, Marcinkowo 12; 4. Polska, 87-100 Toruń, M. Skłodowskiej-Curie 63D",2022-02-01,2023-01-31,First gathering point of other wastes/residues including storage;Solid fuel production (originating from biomass);,DEKRA Certification Sp. z o. o.,
expired,BVC/KZR/008/22,http://certyfikaty.kzr.inig.eu/public/certs/2817.pdf,1276/7999/DD/21,Przedsiębiorstwo Usług Komunalnych EMPOL Sp. z o.o,"os. Rzeka 133, 34-451 Tylmanowa, Poland","1. Polska, 34-451 Tylmanowa, os. Rzeka 419; 2. Polska, 38-300 Gorlice, ul. Przemysłowa 7, ul. Chopina 33g; 3. Polska, 34-123 Chocznia, ul. Tadeusza Kościuszki 304; 4. Polska, 37-552 Młyny, Młyny 111A; 5. Polska, 47-400 Racibórz, ul. Rybnicka 125",2022-01-31,2023-01-30,First gathering point of other wastes/residues including storage;Solid fuel production (originating from biomass);Other : Point of origin of waste;,Bureau Veritas Polska Sp. z o. o.,
expired,BVC/KZR/009/22,http://certyfikaty.kzr.inig.eu/public/certs/2802.pdf,1332/7999/DD/22,Eko Bolesław Sp. z o.o.,"Polska, 42-580 Wojkowice, Drzymały 14","Polska, 42-580 Wojkowice, Drzymały 14",2022-01-31,2023-01-30,First gathering point of other wastes / residues with storage;Trading with and without storage;Solid fuel production (derived from biomass),Bureau Veritas Polska Sp. z o. o.,
expired,BVC/KZR/007/22,http://certyfikaty.kzr.inig.eu/public/certs/2815.pdf,1343/7999/DD/22,Przedsiębiorstwo Wielobranżowe ROBAC Krzysztof Boniecki,"Polska, ul. Błękitna 6, 85-370 Bydgoszcz","1. Polska, 89-100 Nakło nad Notecią, Paterek, Przemysłowa, 9; 2. Polska, 89-100 Nakło nad Notecią, Paterek, Przemysłowa, 10",2022-01-31,2023-01-30,First gathering point of other wastes/residues including storage;Solid fuel production (originating from biomass),Bureau Veritas Polska Sp. z o. o.,
expired,KZR 724076,http://certyfikaty.kzr.inig.eu/public/certs/2902.pdf,835/7999/DD/18,BRASIKA Sp. z o.o.,"Polska, 58-125 Pszenno, ul. Wiejska 2","Polska, 58-125 Pszenno, ul. Wiejska 2",2022-01-30,2023-01-29,FGP of crops with storage; trading with storage,BSI Group Polska Sp. z o.o.,
expired,SGS/KZR/0027,http://certyfikaty.kzr.inig.eu/public/certs/2836.pdf,96/7999/DD/15,AVANTI Spółka Jawna Fijałkowski i Spółka,ul. Kujawska 9 87-860 Chodecz,"Gorzelnia Mstowo, 87-860 Chodecz",2022-01-29,2023-01-28,FGP of crops with storage; trading with storage; distillery,SGS Polska Sp. z o. o.,
expired,SGS/KZR/BIO/0148 wyd.2,http://certyfikaty.kzr.inig.eu/public/certs/2801.pdf,136/7999/DD/15,PreZero Service Centrum Sp. z o.o.,"Polska, 99-300 Kutno, ul. Łąkoszyńska 127","1. Polska, 99-300 Kutno, ul. Łąkoszyńska 127; 2. Polska, 99-314 Krzyżanów, Krzyżanówek bn; 3. Polska, 05-400 Otwock, ul. Warsztatowa 2;  4. Polska, 93-468 Łódź, ul. Zamiejska 1; 5. Polska, 95-030 Rzgów, ul. Literacka 83; 6. Polska, 05-400 Otwock, Piastowa 2; 7. Polska, 05-430 Celestynów, Człeków 90",2022-01-28,2023-01-27,First gathering point of other wastes / residues with  storage;Trading with and without storage;Solid fuel production (derived from biomass),SGS Polska Sp. z o. o.,
expired,SGS/KZR/BIO/0146,http://certyfikaty.kzr.inig.eu/public/certs/2812.pdf,1320/7999/DD/22,SW-SOLAR CZARNA WODA Sp. z o. o.,"Polska, 64-700 Czarnków, Przemysłowa 2","1. Polska, 64-700 Czarnków, Przemysłowa 2; 2. Polska, 83-262 Czarna Woda, Mickiewicza 10",2022-01-28,2023-01-27,First gathering point of other wastes / residues with and without storage;Heat and/or electricity producer,SGS Polska Sp. z o. o.,
expired,DEKRA-710122012,http://certyfikaty.kzr.inig.eu/public/certs/2814.pdf,1294/7999/DD/21,SKUP SUROWCÓW WTÓRNYCH ANDRZEJ NOWACKI,"Polska, 63-500 Ostrzeszów, ul. Składowa 2","Polska, 63-500 Ostrzeszów, ul. Składowa 2",2022-01-28,2023-01-27,First gathering point of other wastes / residues with storage,DEKRA Certification Sp. z o. o.,
expired,SGS/KZR/BIO/0149,http://certyfikaty.kzr.inig.eu/public/certs/2800.pdf,1326/7999/DD/22,MIKI RECYKLING SP. Z O.O.,"Polska, 30-741 KRAKÓW, NAD DRWINĄ 33","Polska, 30-741 KRAKÓW, NAD DRWINĄ 33",2022-01-27,2023-01-26,First gathering point of other wastes / residues with storage;Trading with storage;Solid fuel production (derived from biomass),SGS Polska Sp. z o. o.,
expired,DEKRA-710122011,http://certyfikaty.kzr.inig.eu/public/certs/2811.pdf,1297/7999/DD/21,SYPER Bernard Syper,"Polska, 57-300 Kłodzko, Ścinawica 45","Polska, 57-300 Kłodzko, Ścinawica 45",2022-01-27,2023-01-26,First gathering point of other wastes / residues with storage;,DEKRA Certification Sp. z o. o.,
expired,SGS/KZR/BIO/0147,http://certyfikaty.kzr.inig.eu/public/certs/2813.pdf,1268/7999/DD/21,STEICO Sp. z o. o.,"Polska, 64-700 CZARNKÓW, PRZEMYSŁOWA 2","1. Polska, 64-700 Czarnków, Przemysłowa 2; 2. Polska, 83-262 Czarna Woda, Mickiewicza 10",2022-01-27,2023-01-26,First gathering point of other wastes / residues with and without storage;First gathering point of forestry residues with and without storage; Point of origin of waste/residues;Solid fuel production (derived from biomass),SGS Polska Sp. z o. o.,
expired,BVC/KZR/003/22,http://certyfikaty.kzr.inig.eu/public/certs/2835.pdf,1318/7999/DD/22,Novago Sp. z o.o.,"Polska, 06-500 Mława, ul. Grzebskiego 10","1. Polska, 06-500 Mława, ul. Grzebskiego 10; 2. Polska, 06-521 Wiśniewo, ul. Kosiny Bartosowe 57; 3. Polska, 14-240 Susz, Różanki 13; 4. Polska, 06-550 Miączyn, Miączyn Duży 27; 5. Polska, 06-500 Uniszki-Cegielnia, Uniszki",2022-01-26,2023-01-25,Point of origin of waste/residue; First gathering point of other wastes / residues with storage;Trading with and without storage;Solid fuel production (derived from biomass),Bureau Veritas Polska Sp. z o. o.,
expired,SGS/KZR/BIO/1002,http://certyfikaty.kzr.inig.eu/public/certs/2953.pdf,1350/7999/DD/22,LLC «SeMalDrev»,"Belarus, 225432 Hantsavichy, Montazhnikov 3A, office 11","1.Belarus, 225432 Gantcevichi, Montazhnikov 3A office 11; 2. Belarus, 225450 Kolonia, Suvorova 20; 3. Belarus, 225432 Gantcevichi, Krasnoarmeyskaya 60; 4. Belarus, 247953 Zhitkovichi, Oktyabrskaya102; 5. Belarus, 247693 Kalinkovichi, Sovetskaya 4",2022-01-26,2022-05-31,Point of origin of waste/residues (Other: sawmill);Trading with storage;Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,Rozwiązany od 2022-06-01/Terminated from 2022-06-01<br>
expired,SGS/KZR/BIO/0144,http://certyfikaty.kzr.inig.eu/public/certs/2799.pdf,1322/7999/DD/22,Sanit-Trans Sp. z o.o.,"Polska, 43-392 Międzyrzecze Górne, Międzyrzecze Górne 383","1. Polska, 43-392 Międzyrzecze Górne, Międzyrzecze Górne 383; 2. Polska, 43-502 Czechowice-Dziedzice, Komorowicka 25",2022-01-26,2023-01-25,First gathering point of other wastes / residues with  storage;Trading without storage;Solid fuel production (derived from biomass),SGS Polska Sp. z o. o.,
expired,BVC/KZR/006/22,http://certyfikaty.kzr.inig.eu/public/certs/2810.pdf,1225/7999/DD/21,Dyckerhoff Polska Sp. z o.o.,"Polska, 26-052 Nowiny, Zakładowa 3","Polska, 26-052 Nowiny, Zakładowa 3",2022-01-26,2023-01-25,First gathering point of other wastes / residues with storage;Other: production of heat for technological purposes,Bureau Veritas Polska Sp. z o. o.,
expired,TNP KZR INiG/0218/5311/2022,http://certyfikaty.kzr.inig.eu/public/certs/2797.pdf,1098/7999/DD/21,Prosperi Sp. z o.o. Sp. k.,"Polska, 20-703 Lublin, Cisowa 11/203","Polska, 20-703 Lublin, Cisowa 11/203",2022-01-25,2023-01-24,"Trade, exclusion: storage",TÜV NORD Polska Sp. z o. o.,
expired,KZR 722795,http://certyfikaty.kzr.inig.eu/public/certs/2900.pdf,756/7999/DD/18,Destylarnia Maliniec Sp. z o.o.,"62-510 Konin, ul. Brunatna 19","62-510 Konin, ul. Brunatna 19",2022-01-24,2023-01-23,"Trading with storage, distillery",BSI Group Polska Sp. z o.o.,
expired,SGS/KZR/BIO/0142,http://certyfikaty.kzr.inig.eu/public/certs/2796.pdf,1247/7999/DD/21,OREX ADAM POLAK,"Polska, 07-305 Andrzejewo, WARSZAWSKA 31","1. Polska, 07-305 Andrzejewo, WARSZAWSKA 31; 2. Polska, 07-440 Goworowo, Pasieki",2022-01-24,2023-01-23,First gathering point of other wastes / residues with and without storage;Trading with and without storage;,SGS Polska Sp. z o. o.,
expired,KZR INiG CU - 885226,http://certyfikaty.kzr.inig.eu/public/certs/2803.pdf,1250/7999/DD/21,"Jan Rybak ""Usługi""","Polska, 17-100 Bielsk Podlaski, Widowo 168a","1. Polska, 17-100 Bielsk Podlaski, Widowo 168a; 2. Polska, 17-100 Lewki, Droga nr 66, nr działki 495/4 - MAGAZYN",2022-01-24,2022-04-27,First gathering point of other wastes / residues with storage;Trading with storage;Solid fuel production (derived from biomass),Control Union Poland Sp. z o. o.,
expired,SGS/KZR/BIO/0141,http://certyfikaty.kzr.inig.eu/public/certs/2807.pdf,1300/7999/DD/21,Firma Handlowo - Usługowa Jarosław Zalewski,"Polska, 09-130 Baboszewo, Rybitwy 7","1. Polska, 09-130 Baboszewo, Rybitwy 7;  2. Polska, 09-130 Baboszewo, Dłużniewo 24",2022-01-24,2023-01-23,First gathering point of other wastes / residues with and without storage;First gathering point of forestry residues with and without storage; Point of origin of waste/residues (lumbermill);Solid fuel production (derived from biomass),SGS Polska Sp. z o. o.,
expired,SGS/KZR/BIO/0140,http://certyfikaty.kzr.inig.eu/public/certs/2809.pdf,1338/7999/DD/22,Przedsiębiorstwo Produkcyjno-Handlowo Usługowe TARTAK Import-Export Jerzy Abramczyk,"Polska, 07-205 Rząśnik, Wólka Folwark 14","1. Polska, 07-205 Rząśnik, Wólka Folwark 14; 2. Polska, 07-221 Brańszczyk, Dalekie Tartak, ul. Puszczy Białej 17",2022-01-24,2023-01-23,"Point of origin of waste/residues,(Lumbermill);Solid fuel production (derived from biomass)",SGS Polska Sp. z o. o.,
expired,BVC/KZR/002/22,http://certyfikaty.kzr.inig.eu/public/certs/2825.pdf,909/7999/DD/19,"ERGRENO Łukasz Rusinek, Tomasz Jóźków S.C.","72-003 Dobra, Zielona Górka 16, Poland 49-200 Grodków, ul. Szczęśliwa 7, Poland",-,2022-01-21,2023-01-20,FGP of crops without storage; trading without storage,Bureau Veritas Polska Sp. z o. o.,
expired,SGS/KZR/BIO/0137,http://certyfikaty.kzr.inig.eu/public/certs/2885.pdf,1342/7999/DD/22,Miejski Zakład Oczyszczania w Pruszkowie sp. z o.o.,"Polska, 05-800 Pruszków, ul. Stefana Bryły 6","Polska, 05-800 Pruszków, ul. Stefana Bryły 6",2022-01-21,2023-01-20,First gathering point of other wastes / residues with storage;Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,opublikowany dnia 24.02.2022<br>
expired,014349/B-0024,http://certyfikaty.kzr.inig.eu/public/certs/2792.pdf,1324/7999/DD/22,"Zakład Usług Leśnych ""DANIEL""- Daniel Zygiert","Polska, 39-410 Grębów,  Krawce 201","1. Polska, 39-410 Grębów,  Krawce 201; 2. Polska, 39-432 Sokolniki, Sandomierska 161",2022-01-21,2023-01-20,First gathering point of other wastes / residues with storage;First gathering point of forestry residues with and without storage; Trading with and without storage;Solid biomass processing unit;Solid fuel production (derived from biomass);Other: point of origin of waste/residues,United Registrar of Systems Polska Sp. z o.o.,
expired,DEKRA-710122010,http://certyfikaty.kzr.inig.eu/public/certs/2793.pdf,1315/7999/DD/22,WOŚ AGROTECHNIKA Tomasz Woś,"Polska, 82-200 Malbork, Stogi 47","Polska, 82-200 Malbork, Stogi 47",2022-01-21,2023-01-20,First gathering point of crops with and without storage;First gathering point of agricultural waste / residues with and without storage;Trading with and without storage;Solid fuel production (derived from biomass),DEKRA Certification Sp. z o. o.,Certyfikat zawieszony tylko w dniu 19.07.22/Certificate suspended only on 19.07.22<br>Zawieszony od 14/10/22-24/10/22|| Suspended from 14/10/22-24/10/22<br>
expired,SGS/KZR/BIO/0138,http://certyfikaty.kzr.inig.eu/public/certs/2794.pdf,1351/7999/DD/22,Cobrizo Spółka z ograniczoną odpowiedzialnością,"Polska, 40-085 Katowice, Mickiewicza 29","Polska, 40-085 Katowice, Mickiewicza 29",2022-01-21,2023-01-20,Trading without storage,SGS Polska Sp. z o. o.,
expired,TNP KZR INiG/0217/5305/2022,http://certyfikaty.kzr.inig.eu/public/certs/2795.pdf,1111/7999/DD/21,BEATA SIMPLICITA Sp. z o.o. ODDZIAŁ W POLSCE,"Polska, 20-703 Lublin, Cisowa 11/203","Polska, 20-703 Lublin, Cisowa 11/203",2022-01-21,2023-01-20,"Trade, exclusion: storage",TÜV NORD Polska Sp. z o. o.,
expired,KZR 723553,http://certyfikaty.kzr.inig.eu/public/certs/2831.pdf,425/7999/DD/15,BIOETANOL AEG Sp z o.o.,"Polska 87-140, Chełmża, ul. Bydgoska 4","Polska 87-140, Chełmża, ul. Bydgoska 4",2022-01-20,2023-01-19,Trading with storage; distillery; biofuel production: ethanol,BSI Group Polska Sp. z o.o.,
expired,KZR INiG CU - 885263,http://certyfikaty.kzr.inig.eu/public/certs/2788.pdf,1329/7999/DD/22,Firma Handlowa Elstar-Trans Adam Koryciak,"Polska, 42-610 Miasteczko Śląskie, Norwida 136","Polska, 42-610 Miasteczko Śląskie, Norwida 136",2022-01-20,2023-01-19,Trading without storage;,Control Union Poland Sp. z o. o.,
expired,KZR INiG CU - 885668,http://certyfikaty.kzr.inig.eu/public/certs/2789.pdf,1312/7999/DD/21,ARW Baltic Sp. z o.o.,"Polska, 41-217 Sosnowiec, Stacyjna 7 A","1. Polska, 41-217 Sosnowiec, Stacyjna 7 A; 2. Polska, 42-230 Koniecpol, Szkolna 58; 3. Polska, 42-230 Koniecpol, Słowackiego 48",2022-01-20,2022-05-31,First gathering point of other wastes / residues with and without storage;First gathering point of forestry residues with and without storage; Trading with and without storage;Solid fuel production (derived from biomass);,Control Union Poland Sp. z o. o.,
expired,DEKRA-710122008,http://certyfikaty.kzr.inig.eu/public/certs/2791.pdf,1155/7999/DD/21,Lebioda Sławomir,"Polska, 73-110 Stargard, Kiczarowo 46 F","Polska, 73-110 Stargard, Kiczarowo 46 F",2022-01-20,2023-01-19,First gathering point of other wastes / residues without  storage;Trading with and without storage;Solid fuel production (derived from biomass),DEKRA Certification Sp. z o. o.,
expired,DEKRA-710122009,http://certyfikaty.kzr.inig.eu/public/certs/2798.pdf,1246/7999/DD/21,TCC TADEUSZ CHRUŚCICKI,"Polska, 50-038 WROCŁAW, KOŚCIUSZKI 6/12","1. Polska, 50-038 WROCŁAW, KOŚCIUSZKI 6/12; 2. Polska, 55-311 MIECZKÓW, MIECZKÓW 52, DZIAŁKA NR 80/2 OBRĘB MIECZKÓW Gm. KOSTOMŁOTY",2022-01-20,2023-01-19,First gathering point of other wastes / residues with and without storage;Trading with and without storage;,DEKRA Certification Sp. z o. o.,
expired,DEKRA-710122007,http://certyfikaty.kzr.inig.eu/public/certs/2786.pdf,1231/7999/DD/21,CELSIUM SERWIS SP. Z O.O.,"Polska, 26-110 Skarżysko-Kamienna, 11 Listopada 7","Polska, 26-110 Skarżysko-Kamienna, 11 Listopada 7",2022-01-19,2023-01-18,First gathering point of other wastes / residues without storage;Trading without storage;,DEKRA Certification Sp. z o. o.,
expired,SGS/KZR/BIO/0134,http://certyfikaty.kzr.inig.eu/public/certs/2805.pdf,1317/7999/DD/22,PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWO USŁUGOWE PALLAP PAWEŁ BRAUN,"Polska, 16-040 GRÓDEK, NOWOSIÓŁKI 56","Polska, 16-040 GRÓDEK, NOWOSIÓŁKI 56",2022-01-19,2023-01-18,First gathering point of other wastes / residues with and without storage;Point of origin of waste/residues (lumbermill);Solid fuel production (derived from biomass),SGS Polska Sp. z o. o.,
expired,SGS/KZR/BIO/0136,http://certyfikaty.kzr.inig.eu/public/certs/2785.pdf,1091/7999/DD/21,P.H.U. SJ-Solo Jerzy Sekuła,"Polska, 66-220 Świebodzin, Rozłogi 11a","Polska, 66-220 Świebodzin, Rozłogi 11a",2022-01-18,2023-01-17,First gathering point of other wastes / residues with and without storage;First gathering point of forestry residues with and without storage; Trading with and without storage;Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,
expired,SGS/KZR/BIO/0139,http://certyfikaty.kzr.inig.eu/public/certs/2889.pdf,1233/7999/DD/21,ADM MAT SP. Z O.O.,"POLSKA, 63-025 PIĘCZKOWO, RZECZNA 13","POLSKA, 63-025 PIĘCZKOWO, RZECZNA 13",2022-01-17,2023-01-16,First gathering point of other wastes / residues with storage;,SGS Polska Sp. z o. o.,Opublikowano dnia 28.02.2022<br>
expired,KZR INiG CU - 885266,http://certyfikaty.kzr.inig.eu/public/certs/2768.pdf,1184/7999/DD/21,PGNiG TERMIKA Energetyka Przemysłowa S.A.,"Polska, 44-335 Jastrzębie-Zdrój, Rybnicka 6c","Polska, 44-335 Jastrzębie-Zdrój, Rybnicka 6c",2022-01-17,2023-01-16,Heat and/or electricity producer,Control Union Poland Sp. z o. o.,
expired,SGS/KZR/BIO/0132,http://certyfikaty.kzr.inig.eu/public/certs/2778.pdf,1176/7999/DD/21,Firma Handlowo - Transportowa Doncer Piotr,"Polska, 74-204 Kozielice, Kozielice 47C","Polska, 74-204 Kozielice, Kozielice 47C",2022-01-17,2023-01-16,First gathering point of other wastes / residues with and without storage;Trading with and without storage;,SGS Polska Sp. z o. o.,
expired,KZR INiG CU - 885264,http://certyfikaty.kzr.inig.eu/public/certs/2783.pdf,1274/7999/DD/21,Barbara Kornaszewska Kalisz Cyber-led,"Polska, 86-212 Stolno, Stolno 74/3","1. Polska, 86-212 Stolno, Stolno 74/3; 2. Polska, 87-140 Chełmża, Kardynała Stefana Wyszyńskiego 17 (magazyn)",2022-01-17,2023-01-16,First gathering point of other wastes / residues with and without storage;Trading with and without storage;Solid fuel production (derived from biomass);Solid biomass processing unit,Control Union Poland Sp. z o. o.,
expired,SGS/KZR/BIO/0135,http://certyfikaty.kzr.inig.eu/public/certs/2784.pdf,1234/7999/DD/21,PreZero Jantra Sp. z o.o.,"Polska, 70-671 Szczecin, Księżnej Anny 9","1. Polska, 70-671 Szczecin, Księżnej Anny 9;  2. Polska, 78-125 Rymań, Mirowo 14",2022-01-17,2023-01-16,First gathering point of other wastes / residues with storage;Trading with storage;Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,
expired,SGS/KZR/BIO/0133,http://certyfikaty.kzr.inig.eu/public/certs/2806.pdf,1271/7999/DD/21,"""KON-WIT RECYKLING"" s.c. KONRAD ZAJKIEWICZ, WIKTOR KWIATKOWSKI","POLSKA, 42-350 KOZIEGŁOWY, CZĘSTOCHOWSKA 70","1. POLSKA, 42-350 KOZIEGŁOWY, CZĘSTOCHOWSKA 70; 2. POLSKA, 95-054 KSAWERÓW, UL. KSAWEROWSKA 3",2022-01-17,2023-01-16,First gathering point of other wastes / residues with storage;Trading with storage;,SGS Polska Sp. z o. o.,
expired,TNP KZR INiG/0104/4284/2016,http://certyfikaty.kzr.inig.eu/public/certs/2790.pdf,411/7999/DD/15,GRUPA PRODUCENTÓW AGROPLON SP. Z O. O.,"Polska, 46-134 Głuszyna, ul. Główna 38","Polska, 46-134 Głuszyna, ul. Główna 38",2022-01-15,2023-01-14,First gathering point of crops without storage;Trading without storage;,TÜV NORD Polska Sp. z o. o.,
